V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,class
0.9659,0.747279,0.843606,0.222429,0.755497,0.263515,0.262491,0.787295,0.533927,0.48452,0.234832,0.682591,0.31777,0.659118,0.545556,0.451629,0.722162,0.707866,0.550931,0.586569,0.569237,0.536594,0.658273,0.320742,0.592782,0.343578,0.417039,0.315122,0.015968,0
0.942777,0.765766,0.830036,0.106061,0.777561,0.299774,0.259682,0.801807,0.429599,0.502482,0.257554,0.678064,0.443914,0.641956,0.324722,0.492899,0.72951,0.575272,0.535646,0.58225,0.567995,0.552881,0.66302,0.4805,0.584037,0.401825,0.421166,0.315158,0.001129,0
0.992869,0.768614,0.806191,0.261661,0.770532,0.260233,0.266083,0.78444,0.467575,0.503718,0.346949,0.747715,0.508857,0.618856,0.298395,0.465525,0.734776,0.660654,0.592885,0.579387,0.556397,0.472436,0.669633,0.402056,0.564486,0.454058,0.415407,0.312277,0.000272,0
0.978713,0.765848,0.845495,0.253967,0.76381,0.265148,0.263428,0.78704,0.472945,0.505038,0.352009,0.75691,0.481044,0.644719,0.293111,0.443256,0.730108,0.599662,0.600579,0.579455,0.557447,0.485793,0.666457,0.351669,0.588148,0.567924,0.415601,0.31291,3.9e-05,0
0.978712,0.768657,0.847788,0.276882,0.761603,0.254889,0.264723,0.785222,0.460082,0.511451,0.374264,0.726706,0.386537,0.667767,0.36813,0.464814,0.715361,0.653857,0.571141,0.578646,0.558197,0.478508,0.667825,0.450037,0.585002,0.436519,0.415789,0.313303,7.7e-05,0
0.976774,0.765975,0.841803,0.277463,0.762762,0.258729,0.264847,0.786545,0.462956,0.511466,0.372638,0.706379,0.302927,0.677595,0.386762,0.451436,0.726817,0.6449,0.536154,0.57853,0.563042,0.516048,0.664864,0.411356,0.595948,0.490578,0.415617,0.313153,0.001829,0
0.977403,0.767012,0.844209,0.276379,0.762957,0.259566,0.264478,0.786393,0.460779,0.511027,0.380761,0.724087,0.373923,0.669581,0.383638,0.451927,0.72438,0.643445,0.532389,0.578703,0.563692,0.526157,0.664813,0.416889,0.597701,0.495537,0.415908,0.31315,0.000973,0
0.943819,0.77713,0.875331,0.283372,0.766921,0.259508,0.27058,0.78092,0.499515,0.498898,0.317817,0.634993,0.669238,0.671828,0.276677,0.422658,0.756507,0.627726,0.632859,0.58315,0.554854,0.491149,0.663995,0.436737,0.59909,0.481668,0.416505,0.310585,0.001188,0
0.967761,0.759179,0.84071,0.321118,0.762359,0.264186,0.267363,0.786018,0.463664,0.507057,0.362721,0.747596,0.411425,0.659306,0.280699,0.432297,0.734375,0.621794,0.544231,0.584264,0.563619,0.50639,0.661017,0.414476,0.605507,0.364728,0.416157,0.314276,0.011405,0
0.93832,0.766294,0.872096,0.136371,0.763107,0.256581,0.267324,0.784848,0.508659,0.468391,0.227002,0.724838,0.492122,0.626497,0.379902,0.449024,0.712515,0.676369,0.568368,0.578966,0.563541,0.535851,0.657984,0.378828,0.61212,0.42574,0.416663,0.313416,0.003231,0
0.939892,0.779638,0.871197,0.302731,0.76919,0.261721,0.272031,0.77857,0.482542,0.536571,0.289318,0.708379,0.441869,0.617376,0.364188,0.397385,0.743245,0.587209,0.610567,0.585344,0.557367,0.523354,0.659838,0.439154,0.585365,0.377699,0.414501,0.305638,0.000388,0
0.946802,0.780377,0.866576,0.308584,0.770288,0.255986,0.271939,0.784092,0.414592,0.507612,0.240977,0.701607,0.484983,0.648339,0.302511,0.475213,0.702544,0.63336,0.421288,0.57888,0.563613,0.521788,0.662637,0.434757,0.581001,0.393574,0.417723,0.315752,0.000502,0
0.987109,0.762747,0.801454,0.258961,0.771726,0.271367,0.264912,0.788426,0.489119,0.489904,0.365343,0.744983,0.445992,0.600584,0.335661,0.434709,0.775727,0.614556,0.526518,0.579961,0.55987,0.502028,0.66671,0.14637,0.563447,0.42743,0.416913,0.312571,0.004366,0
0.937699,0.766872,0.873425,0.223631,0.762354,0.265195,0.26721,0.788487,0.410955,0.514675,0.332931,0.678064,0.307382,0.662685,0.351821,0.420479,0.719189,0.759354,0.429948,0.572605,0.554099,0.462945,0.669331,0.364315,0.583094,0.315834,0.416743,0.313465,0.003386,0
0.949015,0.77914,0.843002,0.238264,0.765649,0.252433,0.269739,0.78555,0.450327,0.510316,0.365208,0.75094,0.469174,0.65759,0.269888,0.441256,0.724191,0.624199,0.602391,0.579813,0.559154,0.497425,0.668007,0.457367,0.541265,0.444197,0.411438,0.309444,0.000279,0
0.939542,0.782217,0.836234,0.202808,0.769491,0.259187,0.270188,0.786341,0.485258,0.50609,0.215604,0.735267,0.529588,0.632744,0.267544,0.425506,0.725268,0.620398,0.564271,0.583012,0.562865,0.546586,0.662052,0.474616,0.582749,0.437148,0.419866,0.314776,9.7e-05,0
0.949641,0.779164,0.822217,0.226742,0.771233,0.255487,0.270858,0.786123,0.465129,0.496958,0.236234,0.710195,0.494276,0.60956,0.317586,0.462475,0.740203,0.638956,0.548835,0.58198,0.555169,0.469887,0.666351,0.434413,0.559154,0.442042,0.418093,0.309183,0.001751,0
0.937376,0.777615,0.868028,0.2723,0.768792,0.255198,0.267371,0.785007,0.443674,0.50402,0.313181,0.713815,0.485958,0.630286,0.453738,0.438916,0.750365,0.606436,0.579962,0.580803,0.557646,0.485017,0.662223,0.435079,0.575175,0.463679,0.418664,0.315504,3.9e-05,0
0.948189,0.777467,0.822575,0.371586,0.774744,0.262399,0.273629,0.789031,0.380372,0.522175,0.292642,0.715828,0.43575,0.676599,0.141849,0.474827,0.705165,0.648192,0.426985,0.579916,0.567201,0.531566,0.667079,0.482146,0.601891,0.424292,0.411289,0.308708,0.004968,0
0.994966,0.759308,0.808263,0.210383,0.764311,0.259263,0.261077,0.784841,0.452002,0.517518,0.305465,0.686356,0.441345,0.601034,0.298667,0.508007,0.748291,0.647911,0.649481,0.580994,0.563013,0.521968,0.665538,0.230232,0.575766,0.399263,0.416397,0.312247,0.001395,0
0.915536,0.766434,0.847673,0.227334,0.756112,0.268443,0.268606,0.793636,0.408559,0.499053,0.261826,0.719565,0.431315,0.662471,0.218243,0.429651,0.71912,0.763007,0.483198,0.56924,0.550121,0.42763,0.659038,0.321869,0.597188,0.254478,0.41441,0.304949,0.010968,0
0.931877,0.772485,0.870213,0.210611,0.761143,0.255381,0.265355,0.792288,0.446439,0.49196,0.355512,0.721844,0.398849,0.664207,0.346758,0.481356,0.713363,0.676747,0.535196,0.582152,0.561887,0.49446,0.665805,0.456675,0.580405,0.547076,0.417597,0.313027,0.002335,0
0.954808,0.764127,0.838977,0.168019,0.78231,0.302915,0.263835,0.795453,0.487484,0.492609,0.268557,0.704223,0.430128,0.634487,0.379409,0.448961,0.709673,0.661356,0.527622,0.581592,0.564504,0.539699,0.663346,0.48106,0.584722,0.445569,0.41374,0.308237,0.001555,0
0.937087,0.781505,0.862206,0.286563,0.770086,0.273734,0.26759,0.77918,0.466991,0.505362,0.194003,0.734603,0.543599,0.622555,0.27512,0.422511,0.73609,0.608772,0.674746,0.581989,0.563391,0.435724,0.66347,0.400014,0.610786,0.299637,0.426734,0.317313,0.001371,0
0.96905,0.749686,0.847484,0.209066,0.75351,0.257074,0.262333,0.786545,0.539258,0.482341,0.269456,0.694489,0.277143,0.657063,0.474013,0.428153,0.744399,0.651463,0.572238,0.583814,0.566571,0.530243,0.661443,0.440026,0.58829,0.441778,0.416364,0.314541,0.011638,0
0.956346,0.776964,0.832501,0.209454,0.774268,0.254851,0.27208,0.784076,0.457995,0.483346,0.227707,0.69108,0.417047,0.616416,0.293578,0.464395,0.736459,0.637301,0.507158,0.578151,0.557946,0.480412,0.667104,0.437123,0.522651,0.414795,0.419371,0.318134,3.9e-05,0
0.937857,0.768352,0.862903,0.355127,0.773815,0.264518,0.265741,0.788101,0.425421,0.523171,0.281853,0.693601,0.380181,0.65737,0.290723,0.464888,0.713386,0.691664,0.621756,0.581029,0.560119,0.489607,0.666424,0.308323,0.563625,0.409874,0.415188,0.31904,0.001472,0
0.979573,0.780136,0.800189,0.303176,0.777963,0.260643,0.269192,0.784695,0.436951,0.47871,0.384846,0.71586,0.515715,0.531447,0.383144,0.490551,0.794787,0.77135,0.532003,0.580783,0.558114,0.488634,0.659902,0.160871,0.632056,0.392636,0.417545,0.314584,0.00015,0
0.899074,0.791701,0.813821,0.120215,0.776307,0.293374,0.264772,0.79859,0.530348,0.564974,0.282301,0.701699,0.446571,0.626178,0.402921,0.47401,0.695585,0.647994,0.513754,0.59513,0.552887,0.476062,0.665275,0.517178,0.600089,0.549142,0.435928,0.329777,0.001167,0
0.994256,0.759904,0.816223,0.218305,0.761778,0.257841,0.259588,0.785056,0.45438,0.513572,0.34634,0.706335,0.502891,0.57736,0.306914,0.512116,0.757946,0.662412,0.615157,0.581366,0.565827,0.54977,0.665745,0.304642,0.572235,0.412324,0.417007,0.312636,0.000973,0
0.9913,0.766339,0.810997,0.262676,0.766977,0.255646,0.265623,0.782831,0.490834,0.493727,0.264602,0.735025,0.546285,0.600484,0.370413,0.457935,0.744142,0.663558,0.556856,0.580658,0.560435,0.506184,0.667585,0.464218,0.573416,0.412231,0.416336,0.31301,0.002332,0
0.974969,0.764572,0.844011,0.28149,0.768422,0.281752,0.261549,0.792099,0.521563,0.497225,0.428117,0.635104,0.455128,0.711615,0.308204,0.410727,0.779886,0.543152,0.475973,0.57686,0.557692,0.498194,0.666839,0.193016,0.582056,0.484937,0.41659,0.312705,0.001202,0
0.972902,0.745297,0.817841,0.183007,0.761543,0.264607,0.265074,0.782578,0.377792,0.53819,0.278241,0.690531,0.549174,0.646513,0.314305,0.451468,0.723878,0.687743,0.62913,0.586368,0.556311,0.440899,0.659054,0.192148,0.601272,0.359376,0.415148,0.314306,0.01598,0
0.964435,0.75618,0.84131,0.315579,0.76076,0.262556,0.267597,0.786292,0.457594,0.508642,0.379592,0.723873,0.356375,0.67557,0.387063,0.456877,0.722237,0.63715,0.520395,0.586179,0.561371,0.463649,0.663616,0.403542,0.575787,0.302963,0.415701,0.314879,0.015414,0
0.919164,0.788383,0.815229,0.1936,0.772778,0.259861,0.271998,0.789996,0.444528,0.51755,0.296305,0.717292,0.436855,0.680051,0.330007,0.437197,0.720037,0.677746,0.644161,0.583231,0.562125,0.524047,0.654745,0.375115,0.659214,0.49536,0.413433,0.312687,0.001508,0
0.977998,0.767702,0.855888,0.327169,0.760764,0.261178,0.26269,0.785192,0.542598,0.495859,0.272317,0.620037,0.51191,0.684486,0.217837,0.431261,0.758554,0.6477,0.559904,0.577705,0.557179,0.499894,0.664134,0.428709,0.614263,0.369794,0.416999,0.31351,0.000498,0
0.996841,0.753474,0.827991,0.186197,0.75615,0.256151,0.257949,0.783091,0.419956,0.540061,0.254397,0.701373,0.569176,0.620268,0.322755,0.431043,0.745256,0.638343,0.535787,0.576511,0.559636,0.52068,0.670333,0.538084,0.562559,0.386492,0.41707,0.31248,0.000487,0
0.982955,0.755418,0.844651,0.178356,0.758064,0.26581,0.257675,0.786991,0.395127,0.540487,0.337911,0.693982,0.49438,0.639163,0.362656,0.446646,0.736947,0.665856,0.559309,0.577018,0.556157,0.481555,0.666996,0.286224,0.584618,0.367239,0.417504,0.313339,0.000778,0
0.960094,0.778963,0.833958,0.232409,0.770804,0.252319,0.271943,0.783223,0.454577,0.490689,0.279064,0.72603,0.522436,0.605902,0.307507,0.454154,0.744888,0.619633,0.531266,0.581161,0.556709,0.478953,0.66774,0.526474,0.552946,0.438527,0.420709,0.314984,0.000389,0
0.989563,0.761169,0.830821,0.266702,0.7647,0.272414,0.260429,0.789008,0.501962,0.505675,0.271596,0.738441,0.49884,0.637316,0.416269,0.42746,0.742292,0.549833,0.4529,0.577699,0.566193,0.565935,0.668492,0.254041,0.553547,0.541191,0.417116,0.311951,0.000711,0
0.976259,0.759604,0.853373,0.257479,0.7579,0.264241,0.260748,0.788348,0.50244,0.502976,0.3089,0.722581,0.347513,0.642295,0.274118,0.456987,0.726738,0.662376,0.630888,0.580305,0.558634,0.486687,0.665164,0.390192,0.582511,0.579307,0.415417,0.313331,0.003017,0
0.938673,0.766057,0.874691,0.183268,0.763849,0.259718,0.26628,0.786754,0.50185,0.477886,0.206474,0.707081,0.402181,0.625954,0.298658,0.437884,0.73247,0.623663,0.61613,0.578988,0.55722,0.485025,0.66547,0.374541,0.595136,0.512633,0.414828,0.313983,0.001101,0
0.951211,0.765396,0.818761,0.118151,0.78379,0.290149,0.273159,0.789521,0.474644,0.481383,0.281957,0.708623,0.42765,0.661311,0.396905,0.438899,0.70236,0.654578,0.603903,0.58426,0.558736,0.474759,0.670587,0.509466,0.561013,0.24209,0.415707,0.312506,0.006106,0
0.993409,0.768863,0.806592,0.274495,0.766755,0.248329,0.266674,0.78173,0.48773,0.499459,0.248428,0.688473,0.387157,0.626694,0.410912,0.458371,0.742444,0.697821,0.534305,0.577564,0.564326,0.540248,0.665004,0.355778,0.591685,0.410487,0.416366,0.312427,0.000136,0
0.94122,0.769396,0.852957,0.156483,0.767029,0.258542,0.274061,0.786116,0.467424,0.47426,0.346936,0.704763,0.288343,0.681245,0.380946,0.433383,0.722417,0.652541,0.590628,0.581152,0.558882,0.470154,0.666741,0.326309,0.607696,0.259449,0.416331,0.314171,0.005644,0
0.991037,0.765169,0.801838,0.25356,0.773557,0.27468,0.263719,0.790315,0.48051,0.502595,0.344525,0.70472,0.320896,0.637204,0.373153,0.445451,0.758698,0.600083,0.523241,0.576919,0.556928,0.475801,0.670758,0.236105,0.550399,0.47196,0.415962,0.311924,0.00035,0
0.995417,0.758627,0.810456,0.201054,0.764222,0.257332,0.262647,0.783049,0.437109,0.529862,0.315487,0.703601,0.488129,0.64976,0.316461,0.489403,0.721131,0.609026,0.632499,0.580807,0.569074,0.572079,0.66351,0.283781,0.591611,0.442376,0.41579,0.311526,0.001281,0
0.97459,0.759379,0.84958,0.283373,0.759399,0.264817,0.262176,0.786873,0.501839,0.502659,0.188065,0.691012,0.389833,0.63811,0.365842,0.464562,0.719353,0.664438,0.584249,0.582071,0.560307,0.491631,0.66267,0.323959,0.59227,0.500949,0.416023,0.313949,0.006092,0
0.945858,0.781044,0.852877,0.254518,0.764841,0.257331,0.267051,0.790779,0.444243,0.49264,0.275058,0.706394,0.445172,0.644558,0.42073,0.456421,0.744686,0.61733,0.527845,0.579959,0.558368,0.481916,0.666691,0.38436,0.565898,0.442523,0.418979,0.313771,0.00035,0
0.947984,0.769727,0.883046,0.245025,0.763502,0.26231,0.26641,0.786602,0.48621,0.494515,0.250915,0.691901,0.349114,0.630105,0.331717,0.445275,0.7295,0.613878,0.484923,0.578889,0.561599,0.522395,0.66483,0.436954,0.549906,0.445352,0.415646,0.311353,0.000448,0
0.940147,0.772849,0.837961,0.294648,0.765952,0.280246,0.271211,0.793169,0.439947,0.501082,0.245831,0.712812,0.440523,0.662971,0.310056,0.438722,0.728686,0.690906,0.68827,0.586756,0.562874,0.510796,0.669243,0.148232,0.59057,0.402931,0.420412,0.315775,0.009964,0
0.89442,0.72807,0.843622,0.263537,0.798847,0.222341,0.253361,0.783362,0.481776,0.505664,0.22191,0.704631,0.386262,0.664167,0.343486,0.434698,0.725227,0.610876,0.588879,0.570724,0.557156,0.494226,0.653693,0.388341,0.559847,0.410287,0.427823,0.311711,0.001129,0
0.993257,0.764298,0.824734,0.24653,0.765621,0.263715,0.262677,0.784823,0.501291,0.503267,0.214934,0.745936,0.595189,0.631139,0.38109,0.46148,0.705255,0.63986,0.587813,0.57979,0.557804,0.488184,0.670028,0.388963,0.559473,0.379771,0.416763,0.312466,0.000389,0
0.941194,0.778772,0.872269,0.24641,0.763656,0.258172,0.266957,0.788973,0.44874,0.498687,0.35503,0.733608,0.439417,0.654505,0.323435,0.476562,0.700955,0.691838,0.488268,0.577904,0.563331,0.520161,0.664061,0.448056,0.562299,0.297309,0.411042,0.309987,0,0
0.946616,0.758694,0.871436,0.141306,0.758419,0.257405,0.263408,0.785642,0.394426,0.519376,0.207582,0.640665,0.407772,0.629144,0.332437,0.441449,0.743618,0.664352,0.559108,0.578891,0.555678,0.467454,0.666143,0.365366,0.5891,0.369146,0.417014,0.314598,0.00302,0
0.933084,0.775294,0.85837,0.440435,0.764167,0.297569,0.270532,0.798007,0.385589,0.526215,0.306796,0.702918,0.427509,0.665821,0.368173,0.434054,0.756782,0.604611,0.636601,0.589801,0.559588,0.471768,0.676987,0.14568,0.573192,0.455781,0.419368,0.315076,0.013494,0
0.993317,0.76661,0.818972,0.270553,0.764622,0.250725,0.266416,0.781883,0.482247,0.510335,0.240068,0.717633,0.440801,0.656401,0.34058,0.446162,0.723119,0.594629,0.574548,0.577764,0.556796,0.476885,0.670531,0.387885,0.560787,0.457451,0.415186,0.311902,7e-05,0
0.993146,0.767164,0.818702,0.269636,0.765466,0.251426,0.266932,0.781231,0.476583,0.509583,0.247599,0.739048,0.527904,0.648884,0.331926,0.445192,0.720536,0.586947,0.575831,0.578724,0.557008,0.480324,0.670096,0.382534,0.563257,0.457414,0.41529,0.311965,0.000389,0
0.946293,0.765686,0.856813,0.182242,0.752115,0.2717,0.259215,0.783464,0.372768,0.532278,0.332048,0.678129,0.45732,0.649963,0.391103,0.435489,0.756905,0.714576,0.61869,0.575461,0.575939,0.531026,0.667384,0.336635,0.550436,0.427803,0.419803,0.313975,0.005371,0
0.989549,0.763988,0.841279,0.314004,0.760247,0.261318,0.261248,0.785635,0.498939,0.510635,0.239446,0.739079,0.540357,0.631467,0.383805,0.465338,0.707995,0.661407,0.5008,0.579141,0.563575,0.534115,0.668766,0.379048,0.559344,0.305914,0.418054,0.312907,0.001792,0
0.979299,0.765208,0.843582,0.254366,0.76325,0.262328,0.263889,0.785355,0.487477,0.499965,0.243241,0.732212,0.490621,0.634823,0.329978,0.43092,0.74003,0.576526,0.581427,0.579578,0.559826,0.510398,0.66419,0.361091,0.602389,0.61511,0.415624,0.313019,0.000389,0
0.974794,0.75913,0.830704,0.192939,0.762479,0.256266,0.266662,0.784245,0.497939,0.487538,0.378244,0.7573,0.417644,0.665083,0.36069,0.412742,0.738997,0.629274,0.634908,0.581951,0.563452,0.522223,0.661335,0.396903,0.61479,0.440555,0.415965,0.313394,0.005858,0
0.99023,0.765697,0.835753,0.328365,0.759873,0.252942,0.263821,0.783509,0.495782,0.5114,0.259999,0.734457,0.445876,0.641676,0.298458,0.433984,0.730306,0.634796,0.504874,0.577349,0.566367,0.565352,0.666889,0.511847,0.584453,0.352487,0.41741,0.312505,0.000647,0
0.976227,0.761307,0.863759,0.300101,0.756477,0.266858,0.259328,0.789137,0.518929,0.499506,0.233597,0.720218,0.370129,0.62237,0.271288,0.424464,0.753129,0.59988,0.549488,0.578321,0.562527,0.537874,0.664409,0.448596,0.598397,0.540179,0.417212,0.313557,0.000973,0
0.941971,0.778935,0.879165,0.369556,0.763051,0.27121,0.262726,0.793744,0.429938,0.508118,0.23621,0.720761,0.514638,0.638043,0.3499,0.446874,0.742222,0.625892,0.558673,0.580392,0.563121,0.524717,0.664498,0.396567,0.56273,0.442545,0.417453,0.313959,0.000374,0
0.973866,0.765481,0.83986,0.299413,0.769963,0.282216,0.263787,0.791989,0.465167,0.506317,0.378486,0.752391,0.414701,0.659175,0.343634,0.405208,0.755346,0.527162,0.472772,0.578147,0.562192,0.525667,0.664648,0.203301,0.600988,0.390341,0.418002,0.31309,0.002032,0
0.978973,0.767679,0.833548,0.300271,0.768706,0.26917,0.265464,0.786584,0.479988,0.50642,0.171198,0.691489,0.398465,0.650722,0.343434,0.440578,0.725285,0.624201,0.575626,0.578714,0.558443,0.491877,0.66177,0.203397,0.62369,0.388541,0.417039,0.313211,0.001245,0
0.942016,0.779361,0.875052,0.299379,0.760339,0.262921,0.263889,0.791724,0.46017,0.496616,0.235434,0.736496,0.538391,0.634561,0.351687,0.441775,0.735094,0.66004,0.610289,0.581821,0.562014,0.524675,0.663287,0.439808,0.581702,0.374156,0.42198,0.31556,0.000389,0
0.94539,0.786271,0.818728,0.237333,0.76877,0.25412,0.267326,0.790127,0.495633,0.491558,0.244932,0.640733,0.709639,0.716088,0.30267,0.446185,0.73781,0.691522,0.568695,0.579835,0.565353,0.560909,0.663529,0.287889,0.546055,0.391156,0.42305,0.317912,0.000116,0
0.948222,0.777367,0.86705,0.236081,0.767642,0.265022,0.267107,0.786597,0.522085,0.485425,0.229885,0.574806,0.508479,0.699049,0.39401,0.454312,0.733513,0.722948,0.633771,0.581241,0.555214,0.47462,0.659916,0.228512,0.603549,0.324857,0.422394,0.315668,0.000284,0
0.978609,0.769631,0.848263,0.280554,0.762769,0.255919,0.265361,0.784346,0.462596,0.50635,0.304611,0.72861,0.479204,0.654628,0.429185,0.446408,0.73011,0.576417,0.516363,0.578914,0.558143,0.484081,0.66848,0.436044,0.5839,0.442369,0.416309,0.313512,3.9e-05,0
0.926183,0.76209,0.861534,0.242962,0.7734,0.245108,0.26874,0.783683,0.448102,0.496516,0.244429,0.679494,0.360839,0.661709,0.368389,0.456273,0.718409,0.635599,0.521774,0.580214,0.561913,0.498412,0.665461,0.435935,0.612129,0.488395,0.411746,0.318408,0.002491,0
0.948139,0.780533,0.826172,0.184302,0.775895,0.266464,0.268034,0.757007,0.464713,0.504497,0.283888,0.729416,0.473541,0.656395,0.274402,0.460981,0.69047,0.70958,0.531953,0.573456,0.604015,0.531452,0.665877,0.362058,0.546178,0.357793,0.419808,0.313856,6.2e-05,0
0.972144,0.757915,0.839374,0.270922,0.761024,0.261958,0.265596,0.785228,0.412462,0.525399,0.370295,0.732684,0.457809,0.666906,0.362659,0.403759,0.727734,0.705648,0.48473,0.579147,0.551591,0.422004,0.667242,0.3701,0.575236,0.284122,0.416619,0.314357,0.009225,0
0.983294,0.757337,0.835714,0.194839,0.757555,0.252041,0.261831,0.78278,0.392076,0.539353,0.276471,0.653212,0.382356,0.654412,0.383478,0.414114,0.763927,0.607591,0.516272,0.575616,0.559388,0.509156,0.665322,0.43346,0.607219,0.413784,0.416587,0.313247,0.000973,0
0.990919,0.76527,0.807829,0.27687,0.764459,0.249224,0.265829,0.783225,0.507286,0.490843,0.240955,0.678406,0.295307,0.605207,0.342975,0.452946,0.768995,0.674301,0.570721,0.578163,0.557543,0.480304,0.667854,0.36485,0.569721,0.410682,0.416025,0.312858,0.002342,0
0.960563,0.760474,0.854297,0.126173,0.763078,0.25406,0.265827,0.780522,0.399252,0.526745,0.227164,0.688589,0.576333,0.609742,0.25665,0.432534,0.731209,0.637488,0.485941,0.577349,0.560957,0.53659,0.666095,0.381682,0.525132,0.351282,0.417994,0.313379,0.000778,0
0.966005,0.760993,0.820215,0.109015,0.772599,0.299829,0.251072,0.765757,0.381322,0.52015,0.258373,0.672834,0.459029,0.652756,0.344903,0.462596,0.725649,0.677472,0.49053,0.583976,0.53684,0.500133,0.666181,0.510904,0.625357,0.374235,0.416955,0.31597,0.000389,0
0.993458,0.765063,0.817045,0.260015,0.765912,0.256301,0.265328,0.782402,0.48618,0.509449,0.20799,0.723751,0.521711,0.644445,0.35036,0.455386,0.712292,0.628272,0.58082,0.579129,0.560568,0.510604,0.666926,0.302825,0.572897,0.522194,0.415291,0.311836,0.000778,0
0.97356,0.767616,0.83597,0.307622,0.769446,0.270081,0.266304,0.787492,0.502766,0.497999,0.380808,0.609006,0.461184,0.727691,0.423777,0.400621,0.784077,0.518258,0.395482,0.577577,0.561987,0.523034,0.665028,0.286723,0.599968,0.387626,0.416726,0.313237,0.003503,0
